
# Surface 0 of 1 surfaces

# Curve title: ""ef.dat" u 2:3:($4**2+$5**2+$6**2+$7**2) i 4595"
# IsoCurve 0, 100 points
# x y z type
 98  92  2.4722e-05 
 98  93  3.43819e-05 
 98  94  4.47588e-05 
 98  95  5.04208e-05 
 98  96  5.25525e-05 
 98  97  5.05916e-05 
 98  98  3.65437e-05 
 98  99  1.26297e-05 

# IsoCurve 2, 100 ponts
# x y z type
 97  0  5.3676e-06 
 97  1  1.85743e-05 
 97  2  3.34411e-05 
 97  3  4.44629e-05 
 97  4  4.85573e-05 
 97  5  4.60982e-05 
 97  6  4.07221e-05 
 97  7  3.51972e-05 
 97  8  2.79373e-05 
 97  9  1.69751e-05 
 97  10  6.0274e-06 
 97  11  1.9411e-06 
 97  12  6.50712e-06 
 97  13  1.483e-05 
 97  14  2.1392e-05 
 97  15  2.41611e-05 
 97  16  2.31859e-05 
 97  17  1.88203e-05 
 97  18  1.23968e-05 
 97  19  7.07154e-06 
 97  20  7.00912e-06 
 97  21  1.50666e-05 
 97  22  3.00482e-05 
 97  23  4.61394e-05 
 97  24  5.65428e-05 
 97  25  5.86127e-05 
 97  26  5.51458e-05 
 97  27  5.07804e-05 
 97  28  4.79696e-05 
 97  29  4.63248e-05 
 97  30  4.4361e-05 
 97  31  4.08874e-05 
 97  32  3.55748e-05 
 97  33  2.94441e-05 
 97  34  2.45032e-05 
 97  35  2.19001e-05 
 97  36  2.06921e-05 
 97  37  1.92092e-05 
 97  38  1.70727e-05 
 97  39  1.49604e-05 
 97  40  1.30164e-05 
 97  41  1.06998e-05 
 97  42  8.18841e-06 
 97  43  7.07238e-06 
 97  44  8.84094e-06 
 97  45  1.23323e-05 
 97  46  1.38145e-05 
 97  47  1.14587e-05 
 97  48  8.98712e-06 
 97  49  1.18492e-05 
 97  50  1.96416e-05 
 97  51  2.56389e-05 
 97  52  2.46006e-05 
 97  53  1.81614e-05 
 97  54  1.18921e-05 
 97  55  9.75109e-06 
 97  56  1.19993e-05 
 97  57  1.60969e-05 
 97  58  1.86419e-05 
 97  59  1.78038e-05 
 97  60  1.50016e-05 
 97  61  1.4298e-05 
 97  62  1.92682e-05 
 97  63  2.88011e-05 
 97  64  3.60648e-05 
 97  65  3.41637e-05 
 97  66  2.37432e-05 
 97  67  1.30579e-05 
 97  68  1.01377e-05 
 97  69  1.64876e-05 
 97  70  2.78158e-05 
 97  71  3.8867e-05 
 97  72  4.7349e-05 
 97  73  5.29929e-05 
 97  74  5.30224e-05 
 97  75  4.32331e-05 
 97  76  2.65995e-05 
 97  77  1.38519e-05 
 97  78  1.00557e-05 
 97  79  9.25613e-06 
 97  80  8.17011e-06 
 97  81  1.25879e-05 
 97  82  2.28476e-05 
 97  83  2.85378e-05 
 97  84  2.59333e-05 
 97  85  2.33946e-05 
 97  86  2.28255e-05 
 97  87  1.62884e-05 
 97  88  6.13665e-06 
 97  89  5.28759e-06 
 97  90  1.4046e-05 
 97  91  2.05266e-05 
 97  92  2.35591e-05 
 97  93  3.08041e-05 
 97  94  3.98512e-05 
 97  95  4.54861e-05 
 97  96  5.32502e-05 
 97  97  6.14259e-05 
 97  98  5.05916e-05 
 97  99  1.86761e-05 

# IsoCurve 3, 100 ponts
# x y z type
 96  0  3.23261e-06 
 96  1  1.03865e-05 
 96  2  1.68795e-05 
 96  3  2.00692e-05 
 96  4  1.94709e-05 
 96  5  1.68428e-05 
 96  6  1.62245e-05 
 96  7  1.92076e-05 
 96  8  2.07491e-05 
 96  9  1.51981e-05 
 96  10  5.60793e-06 
 96  11  1.12947e-06 
 96  12  5.69139e-06 
 96  13  1.4531e-05 
 96  14  2.12797e-05 
 96  15  2.3669e-05 
 96  16  2.24053e-05 
 96  17  1.84354e-05 
 96  18  1.26765e-05 
 96  19  7.41462e-06 
 96  20  7.09437e-06 
 96  21  1.59705e-05 
 96  22  3.3029e-05 
 96  23  5.01874e-05 
 96  24  5.81452e-05 
 96  25  5.44853e-05 
 96  26  4.5019e-05 
 96  27  3.77563e-05 
 96  28  3.6878e-05 
 96  29  4.16732e-05 
 96  30  4.85164e-05 
 96  31  5.26416e-05 
 96  32  5.01534e-05 
 96  33  4.10885e-05 
 96  34  3.02752e-05 
 96  35  2.31197e-05 
 96  36  2.05078e-05 
 96  37  1.91844e-05 
 96  38  1.63146e-05 
 96  39  1.17725e-05 
 96  40  6.73916e-06 
 96  41  2.43716e-06 
 96  42  5.28119e-07 
 96  43  3.02221e-06 
 96  44  1.01629e-05 
 96  45  1.80294e-05 
 96  46  2.02738e-05 
 96  47  1.52364e-05 
 96  48  1.02851e-05 
 96  49  1.44748e-05 
 96  50  2.66699e-05 
 96  51  3.5893e-05 
 96  52  3.42281e-05 
 96  53  2.45919e-05 
 96  54  1.51377e-05 
 96  55  1.09584e-05 
 96  56  1.23693e-05 
 96  57  1.6844e-05 
 96  58  2.04291e-05 
 96  59  1.95712e-05 
 96  60  1.41951e-05 
 96  61  9.79351e-06 
 96  62  1.44976e-05 
 96  63  3.01043e-05 
 96  64  4.6084e-05 
 96  65  4.80309e-05 
 96  66  3.37355e-05 
 96  67  1.59011e-05 
 96  68  7.95008e-06 
 96  69  1.22956e-05 
 96  70  2.2796e-05 
 96  71  3.31523e-05 
 96  72  4.12691e-05 
 96  73  4.70937e-05 
 96  74  4.71196e-05 
 96  75  3.5949e-05 
 96  76  1.76809e-05 
 96  77  7.01646e-06 
 96  78  9.92775e-06 
 96  79  1.45207e-05 
 96  80  1.22858e-05 
 96  81  1.23514e-05 
 96  82  2.07805e-05 
 96  83  2.61306e-05 
 96  84  2.15869e-05 
 96  85  1.82602e-05 
 96  86  2.11883e-05 
 96  87  1.85167e-05 
 96  88  7.71272e-06 
 96  89  3.35776e-06 
 96  90  9.10639e-06 
 96  91  1.23002e-05 
 96  92  1.03463e-05 
 96  93  1.16739e-05 
 96  94  1.49141e-05 
 96  95  1.7846e-05 
 96  96  3.15304e-05 
 96  97  5.32502e-05 
 96  98  5.25525e-05 
 96  99  2.08667e-05 

# IsoCurve 4, 100 ponts
# x y z type
 95  0  1.25689e-06 
 95  1  3.3869e-06 
 95  2  4.27878e-06 
 95  3  3.93132e-06 
 95  4  2.62314e-06 
 95  5  9.68097e-07 
 95  6  2.08396e-06 
 95  7  7.84054e-06 
 95  8  1.33495e-05 
 95  9  1.18983e-05 
 95  10  4.9209e-06 
 95  11  6.19131e-07 
 95  12  3.24154e-06 
 95  13  9.37881e-06 
 95  14  1.42118e-05 
 95  15  1.6543e-05 
 95  16  1.74573e-05 
 95  17  1.70811e-05 
 95  18  1.4033e-05 
 95  19  8.58926e-06 
 95  20  5.99005e-06 
 95  21  1.33007e-05 
 95  22  3.05758e-05 
 95  23  4.77357e-05 
 95  24  5.33391e-05 
 95  25  4.53298e-05 
 95  26  3.1582e-05 
 95  27  2.18766e-05 
 95  28  2.13715e-05 
